title,pdf_url,has_compute,has_energy,has_carbon,compute_matches,energy_matches,carbon_matches
Neural Graph Matching Improves Retrieval Augmented Generation in Molecular Machine Learning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/wang25dg/wang25dg.pdf,False,False,False,,,
Learning Dynamics in Continual Pre-Training for Large Language Models,https://raw.githubusercontent.com/mlresearch/v267/main/assets/wang25cx/wang25cx.pdf,False,False,False,,,
Objective drives the consistency of representational similarity across datasets,https://raw.githubusercontent.com/mlresearch/v267/main/assets/ciernik25a/ciernik25a.pdf,False,False,True,,,LCA
The Butterfly Effect: Neural Network Training Trajectories Are Highly Sensitive to Initial Conditions,https://raw.githubusercontent.com/mlresearch/v267/main/assets/altintas25a/altintas25a.pdf,True,False,False,L40; RTX\s?\d{4}; training\s+time,,
Geometric Contact Flows: Contactomorphisms for Dynamics and Control,https://raw.githubusercontent.com/mlresearch/v267/main/assets/testa25a/testa25a.pdf,False,True,False,,energy\s+consumption,
When and How Does CLIP Enable Domain and Compositional Generalization?,https://raw.githubusercontent.com/mlresearch/v267/main/assets/kempf25a/kempf25a.pdf,True,True,True,GPU[\s\-]?hours?; RTX\s?\d{4}; training\s+time,kWh,carbon\s+emission
Flow Q-Learning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/park25f/park25f.pdf,False,False,False,,,
Hierarchical Planning for Complex Tasks with Knowledge Graph-RAG and Symbolic Verification,https://raw.githubusercontent.com/mlresearch/v267/main/assets/petruzzellis25a/petruzzellis25a.pdf,False,False,False,,,
GRADEO: Towards Human-Like Evaluation for Text-to-Video Generation via Multi-Step Reasoning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/mou25a/mou25a.pdf,True,False,False,RTX\s?\d{4},,
HyperIMTS: Hypergraph Neural Network for Irregular Multivariate Time Series Forecasting,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25bl/li25bl.pdf,True,False,False,RTX\s?\d{4}; training\s+time; GPU\s+memory,,
Guarantees of a Preconditioned Subgradient Algorithm for Overparameterized Asymmetric Low-rank Matrix Recovery,https://raw.githubusercontent.com/mlresearch/v267/main/assets/giampouras25a/giampouras25a.pdf,False,False,False,,,
NEAR: Neural Electromagnetic Array Response,https://raw.githubusercontent.com/mlresearch/v267/main/assets/bu25c/bu25c.pdf,True,True,False,RTX\s?\d{4}; training\s+time,kWh,
Context-Informed Neural ODEs Unexpectedly Identify Broken Symmetries: Insights from the Poincaré–Hopf Theorem,https://raw.githubusercontent.com/mlresearch/v267/main/assets/huh25a/huh25a.pdf,True,False,False,wall[\s\-]?clock,,
Mechanistic PDE Networks for Discovery of Governing Equations,https://raw.githubusercontent.com/mlresearch/v267/main/assets/pervez25a/pervez25a.pdf,True,False,False,training\s+time; GPU\s+memory,,
MemFreezing: A Novel Adversarial Attack on Temporal Graph Neural Networks under Limited Future Knowledge,https://raw.githubusercontent.com/mlresearch/v267/main/assets/dai25j/dai25j.pdf,True,False,False,RTX\s?\d{4},,
A Dynamical Systems-Inspired Pruning Strategy for Addressing Oversmoothing in Graph Attention Networks,https://raw.githubusercontent.com/mlresearch/v267/main/assets/chakraborty25a/chakraborty25a.pdf,True,True,False,FLOPs,energy\s+consumption,
Learning Initial Basis Selection for Linear Programming via Duality-Inspired Tripartite Graph Representation and Comprehensive Supervision,https://raw.githubusercontent.com/mlresearch/v267/main/assets/lu25q/lu25q.pdf,True,False,False,A100,,
Lightweight-Mark: Rethinking Deep Learning-Based Watermarking,https://raw.githubusercontent.com/mlresearch/v267/main/assets/qiu25b/qiu25b.pdf,True,False,True,RTX\s?\d{4}; FLOPs,,sustainable\s+AI
GenZSL: Generative Zero-Shot Learning Via Inductive Variational Autoencoder,https://raw.githubusercontent.com/mlresearch/v267/main/assets/chen25t/chen25t.pdf,True,False,False,RTX\s?\d{4},,
Learnable Spatial-Temporal Positional Encoding for Link Prediction,https://raw.githubusercontent.com/mlresearch/v267/main/assets/tieu25a/tieu25a.pdf,True,False,False,V100; training\s+time,,
Nearly Optimal Sample Complexity for Learning with Label Proportions,https://raw.githubusercontent.com/mlresearch/v267/main/assets/busa-fekete25a/busa-fekete25a.pdf,True,False,False,accelerator,,
FlexControl: Computation-Aware Conditional Control with Differentiable Router for Text-to-Image Generation,https://raw.githubusercontent.com/mlresearch/v267/main/assets/fang25j/fang25j.pdf,True,False,False,A100; RTX\s?\d{4}; compute\s+cost; FLOPs,,
Safety-Polarized and Prioritized Reinforcement Learning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/fan25i/fan25i.pdf,False,False,False,,,
Adaptive Partitioning Schemes for Optimistic Optimization,https://raw.githubusercontent.com/mlresearch/v267/main/assets/sunkara25a/sunkara25a.pdf,True,False,False,RTX\s?\d{4},,
Agent-as-a-Judge: Evaluate Agents with Agents,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhuge25a/zhuge25a.pdf,True,False,False,training\s+time,,
Data-Juicer Sandbox: A Feedback-Driven Suite for Multimodal Data-Model Co-development,https://raw.githubusercontent.com/mlresearch/v267/main/assets/chen25bm/chen25bm.pdf,True,False,False,GPU[\s\-]?hours?; A100; H100; training\s+time; compute\s+cost; FLOPs; PFLOPs,,
Let LLM Tell What to Prune and How Much to Prune,https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25p/yang25p.pdf,False,False,False,,,
Distributional Diffusion Models with Scoring Rules,https://raw.githubusercontent.com/mlresearch/v267/main/assets/de-bortoli25b/de-bortoli25b.pdf,True,False,False,A100; H100; TPU[\s\-]?v\d; training\s+time,,
FlatQuant: Flatness Matters for LLM Quantization,https://raw.githubusercontent.com/mlresearch/v267/main/assets/sun25l/sun25l.pdf,True,False,False,RTX\s?\d{4}; training\s+time; FLOPs; GPU\s+memory,,
Graph Attention is Not Always Beneficial: A Theoretical Analysis of Graph Attention Mechanisms via Contextual Stochastic Block Models,https://raw.githubusercontent.com/mlresearch/v267/main/assets/ma25w/ma25w.pdf,True,False,False,RTX\s?\d{4},,
MTSTRec: Multimodal Time-Aligned Shared Token Recommender,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hong25b/hong25b.pdf,True,False,False,training\s+time,,
Zebra: In-Context Generative Pretraining for Solving Parametric PDEs,https://raw.githubusercontent.com/mlresearch/v267/main/assets/serrano25a/serrano25a.pdf,True,False,False,A100; H100; V100; training\s+time,,
Stream-level Flow Matching with Gaussian Processes,https://raw.githubusercontent.com/mlresearch/v267/main/assets/wei25i/wei25i.pdf,True,False,False,training\s+time,,
Layer-wise Quantization for Quantized Optimistic Dual Averaging,https://raw.githubusercontent.com/mlresearch/v267/main/assets/nguyen25d/nguyen25d.pdf,True,False,False,RTX\s?\d{4}; training\s+time; wall[\s\-]?clock,,
LineFlow: A Framework to Learn Active Control of Production Lines,https://raw.githubusercontent.com/mlresearch/v267/main/assets/muller25c/muller25c.pdf,True,True,True,H100; training\s+time,energy\s+cost,LCA
DistiLLM-2: A Contrastive Approach Boosts the Distillation of LLMs,https://raw.githubusercontent.com/mlresearch/v267/main/assets/ko25a/ko25a.pdf,True,False,True,A100,,LCA
Reducing Variance of Stochastic Optimization for Approximating Nash Equilibria in Normal-Form Games,https://raw.githubusercontent.com/mlresearch/v267/main/assets/meng25a/meng25a.pdf,True,False,False,RTX\s?\d{4},,
HyperIV: Real-time Implied Volatility Smoothing,https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25d/yang25d.pdf,True,True,False,A100; training\s+time,energy\s+consumption,
Reflection-Window Decoding: Text Generation with Selective Refinement,https://raw.githubusercontent.com/mlresearch/v267/main/assets/tang25a/tang25a.pdf,False,False,False,,,
Open-Det: An Efficient Learning Framework for Open-Ended Detection,https://raw.githubusercontent.com/mlresearch/v267/main/assets/cao25h/cao25h.pdf,True,False,True,A100; V100,,CO2
ARS: Adaptive Reward Scaling for Multi-Task Reinforcement Learning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/cho25d/cho25d.pdf,True,True,False,compute\s+cost,PUE,
"Stochastic Control for Fine-tuning Diffusion Models: Optimality, Regularity, and Convergence",https://raw.githubusercontent.com/mlresearch/v267/main/assets/han25g/han25g.pdf,False,False,False,,,
CPCF: A Cross-Prompt Contrastive Framework for Referring Multimodal Large Language Models,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhu25h/zhu25h.pdf,True,False,False,A100,,
CFP-Gen: Combinatorial Functional Protein Generation via Diffusion Language Models,https://raw.githubusercontent.com/mlresearch/v267/main/assets/yin25g/yin25g.pdf,True,False,False,A100,,
Multiple-policy Evaluation via Density Estimation,https://raw.githubusercontent.com/mlresearch/v267/main/assets/chen25aw/chen25aw.pdf,False,False,False,,,
PILAF: Optimal Human Preference Sampling for Reward Modeling,https://raw.githubusercontent.com/mlresearch/v267/main/assets/feng25g/feng25g.pdf,True,False,False,training\s+time,,
Stochastic Layer-Wise Shuffle for Improving Vision Mamba Training,https://raw.githubusercontent.com/mlresearch/v267/main/assets/huang25d/huang25d.pdf,True,False,True,FLOPs,,CO2
MARGE: Improving Math Reasoning with Guided Exploration,https://raw.githubusercontent.com/mlresearch/v267/main/assets/gao25h/gao25h.pdf,True,False,False,A100; training\s+time,,
SK-VQA: Synthetic Knowledge Generation at Scale for Training Context-Augmented Multimodal LLMs,https://raw.githubusercontent.com/mlresearch/v267/main/assets/su25a/su25a.pdf,True,False,False,A100; A6000; RTX\s?\d{4}; accelerator,,
CodeSteer: Symbolic-Augmented Language Models via Code/Text Guidance,https://raw.githubusercontent.com/mlresearch/v267/main/assets/chen25x/chen25x.pdf,True,False,False,H100,,
Efficient Parallel Training Methods for Spiking Neural Networks with Constant Time Complexity,https://raw.githubusercontent.com/mlresearch/v267/main/assets/feng25e/feng25e.pdf,True,True,False,A100; RTX\s?\d{4}; training\s+time,energy\s+efficiency,
Grokking in the Wild: Data Augmentation for Real-World Multi-Hop Reasoning with Transformers,https://raw.githubusercontent.com/mlresearch/v267/main/assets/abramov25a/abramov25a.pdf,True,False,False,A100; training\s+time,,
Conformity Score Averaging for Classification,https://raw.githubusercontent.com/mlresearch/v267/main/assets/luo25v/luo25v.pdf,False,False,False,,,
SafeArena: Evaluating the Safety of Autonomous Web Agents,https://raw.githubusercontent.com/mlresearch/v267/main/assets/tur25a/tur25a.pdf,True,False,True,A40,,LCA
Sortformer: A Novel Approach for Permutation-Resolved Speaker Supervision in Speech-to-Text Systems,https://raw.githubusercontent.com/mlresearch/v267/main/assets/park25h/park25h.pdf,True,False,False,V100; A6000; RTX\s?\d{4}; training\s+time,,
Fair Clustering via Alignment,https://raw.githubusercontent.com/mlresearch/v267/main/assets/kim25t/kim25t.pdf,True,False,True,RTX\s?\d{4},,LCA
A Cross Modal Knowledge Distillation & Data Augmentation Recipe for Improving Transcriptomics Representations through Morphological Features,https://raw.githubusercontent.com/mlresearch/v267/main/assets/bendidi25a/bendidi25a.pdf,True,False,False,H100,,
Nonparametric Modern Hopfield Models,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hu25c/hu25c.pdf,True,False,False,RTX\s?\d{4}; FLOPs,,
K$^2$IE: Kernel Method-based Kernel Intensity Estimators for Inhomogeneous Poisson Processes,https://raw.githubusercontent.com/mlresearch/v267/main/assets/kim25h/kim25h.pdf,False,False,False,,,
Conservative Offline Goal-Conditioned Implicit V-Learning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/ke25a/ke25a.pdf,False,False,False,,,
Towards a Mechanistic Explanation of Diffusion Model Generalization,https://raw.githubusercontent.com/mlresearch/v267/main/assets/niedoba25a/niedoba25a.pdf,False,False,False,,,
PASS: Private Attributes Protection with Stochastic Data Substitution,https://raw.githubusercontent.com/mlresearch/v267/main/assets/chen25h/chen25h.pdf,True,False,True,training\s+time,,LCA
Connecting Thompson Sampling and UCB: Towards More Efficient Trade-offs Between Privacy and Regret,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hu25k/hu25k.pdf,False,True,False,,TDP,
When Dynamic Data Selection Meets Data Augmentation: Achieving Enhanced Training Acceleration,https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25as/yang25as.pdf,True,False,True,GPU[\s\-]?hours?; A100; V100; wall[\s\-]?clock,,LCA
BalancEdit: Dynamically Balancing the Generality-Locality Trade-off in Multi-modal Model Editing,https://raw.githubusercontent.com/mlresearch/v267/main/assets/guo25e/guo25e.pdf,True,False,False,A100; training\s+time,,
Distributed Parallel Gradient Stacking(DPGS): Solving Whole Slide Image Stacking Challenge in Multi-Instance Learning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/wu25ae/wu25ae.pdf,True,False,True,V100; training\s+time,,LCA
MindAligner: Explicit Brain Functional Alignment for Cross-Subject Visual Decoding from Limited fMRI Data,https://raw.githubusercontent.com/mlresearch/v267/main/assets/dai25m/dai25m.pdf,True,False,False,A100,,
"Inducing, Detecting and Characterising Neural Modules: A Pipeline for Functional Interpretability in Reinforcement Learning",https://raw.githubusercontent.com/mlresearch/v267/main/assets/soligo25a/soligo25a.pdf,True,True,False,RTX\s?\d{4}; training\s+time,energy\s+efficiency,
Restoring Calibration for Aligned Large Language Models: A Calibration-Aware Fine-Tuning Approach,https://raw.githubusercontent.com/mlresearch/v267/main/assets/xiao25b/xiao25b.pdf,True,False,False,A100,,
Enhancing Graph Invariant Learning from a Negative Inference Perspective,https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25aw/yang25aw.pdf,True,False,False,A100,,
StealthInk: A Multi-bit and Stealthy Watermark for Large Language Models,https://raw.githubusercontent.com/mlresearch/v267/main/assets/jiang25j/jiang25j.pdf,False,False,False,,,
WyckoffDiff – A Generative Diffusion Model for Crystal Symmetry,https://raw.githubusercontent.com/mlresearch/v267/main/assets/ekstrom-kelvinius25a/ekstrom-kelvinius25a.pdf,True,False,False,A100; training\s+time,,
CSV-Occ: Fusing Multi-frame Alignment for Occupancy Prediction with Temporal Cross State Space Model and Central Voting Mechanism,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhu25ah/zhu25ah.pdf,True,False,False,A40,,
AGAV-Rater: Adapting Large Multimodal Model for AI-Generated Audio-Visual Quality Assessment,https://raw.githubusercontent.com/mlresearch/v267/main/assets/cao25f/cao25f.pdf,True,False,False,RTX\s?\d{4},,
Learning Mixtures of Experts with EM: A Mirror Descent Perspective,https://raw.githubusercontent.com/mlresearch/v267/main/assets/fruytier25a/fruytier25a.pdf,False,False,False,,,
Improving Memory Efficiency for Training KANs via Meta Learning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhao25s/zhao25s.pdf,True,False,False,A100; GPU\s+memory,,
Knowledge Swapping via Learning and Unlearning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/xing25a/xing25a.pdf,True,True,False,RTX\s?\d{4},TDP,
BoA: Attention-aware Post-training Quantization without Backpropagation,https://raw.githubusercontent.com/mlresearch/v267/main/assets/kim25j/kim25j.pdf,True,False,False,H100,,
